uid,namedLocation,domainID,siteID,plotID,subplotID,trapID,decimalLatitude,decimalLongitude,elevation,nlcdClass,plotType,geodeticDatum,coordinateUncertainty,elevationUncertainty,date,samplingProtocolVersion,targetTaxaPresent,trapType,trapPlacement,trapSize,remarks,recordedBy,publicationDate,release
4c5ced1e-5169-40b4-a44f-c3c1a339d481,HARV_047.basePlot.ltr,D01,HARV,HARV_047,41_400,HARV_047_947,42.536689,-72.175706,367.3,deciduousForest,tower,WGS84,20.2,0.4,2015-05-20,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,nhall@field-ops.org,20251206T232038Z,RELEASE-2026
52cdc5ec-5cc1-4609-843f-70ea4da1c0e1,HARV_046.basePlot.ltr,D01,HARV,HARV_046,21_400,HARV_046_204,42.537915,-72.180759,361.4,mixedForest,tower,WGS84,20.3,0.3,2015-05-21,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,nhall@field-ops.org,20251206T232038Z,RELEASE-2026
28e63412-251a-4e36-93f5-e12f5c277bc2,HARV_046.basePlot.ltr,D01,HARV,HARV_046,41_400,HARV_046_895,42.537915,-72.180759,361.4,mixedForest,tower,WGS84,20.3,0.3,2015-05-21,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,nhall@field-ops.org,20251206T232038Z,RELEASE-2026
18b743f7-6adb-4694-8fd2-0347fa0739f7,HARV_039.basePlot.ltr,D01,HARV,HARV_039,39_400,HARV_039_557,42.533247,-72.17769,373.2,mixedForest,tower,WGS84,20.2,0.2,2015-05-21,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,nhall@field-ops.org,20251206T232038Z,RELEASE-2026
7b733381-2277-496c-8b34-8438d91c04b0,HARV_039.basePlot.ltr,D01,HARV,HARV_039,39_400,HARV_039_660,42.533247,-72.17769,373.2,mixedForest,tower,WGS84,20.2,0.2,2015-05-21,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,nhall@field-ops.org,20251206T232038Z,RELEASE-2026
d92c3a94-543f-4891-a392-ff46b8c133d4,HARV_046.basePlot.ltr,D01,HARV,HARV_046,21_400,HARV_046_051,42.537915,-72.180759,361.4,mixedForest,tower,WGS84,20.3,0.3,2015-05-21,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,nhall@field-ops.org,20251206T232038Z,RELEASE-2026
2f2d9d85-8416-490f-a5f8-0e064a8d08f9,HARV_039.basePlot.ltr,D01,HARV,HARV_039,41_400,HARV_039_809,42.533247,-72.17769,373.2,mixedForest,tower,WGS84,20.2,0.2,2015-05-21,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,nhall@field-ops.org,20251206T232038Z,RELEASE-2026
6d5eea6b-1cdb-44a0-9573-3a8ba4b4fa25,HARV_046.basePlot.ltr,D01,HARV,HARV_046,41_400,HARV_046_764,42.537915,-72.180759,361.4,mixedForest,tower,WGS84,20.3,0.3,2015-05-21,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,nhall@field-ops.org,20251206T232038Z,RELEASE-2026
4c889ddf-d6bf-448e-9e45-181543d97a2a,HARV_039.basePlot.ltr,D01,HARV,HARV_039,41_400,HARV_039_872,42.533247,-72.17769,373.2,mixedForest,tower,WGS84,20.2,0.2,2015-05-21,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,nhall@field-ops.org,20251206T232038Z,RELEASE-2026
4a76fa7d-41c1-4e01-a3b3-4e228f67067c,HARV_036.basePlot.ltr,D01,HARV,HARV_036,21_400,HARV_036_182,42.542123,-72.173119,368.2,deciduousForest,tower,WGS84,20.1,0.2,2017-04-17,NEON.DOC.001710vE,Y,Elevated,Random,0.5,This replaces 036_167 because 167 was assembled incorrectly with the legs PVC as the square and the square PVC as the legs.,llukas@battelleecology.org,20251206T232038Z,RELEASE-2026
6f9870bc-6611-4446-821a-84ebb7a23c44,HARV_051.basePlot.ltr,D01,HARV,HARV_051,39_400,HARV_051_571,42.534078,-72.179146,370,mixedForest,tower,WGS84,20.3,0.4,2017-04-18,NEON.DOC.001710vE,Y,Elevated,Random,0.5,65 cm N of clip strip center,llukas@battelleecology.org,20251206T232038Z,RELEASE-2026
516695c5-79d1-4770-a80f-ed5e887b3697,HARV_046.basePlot.ltr,D01,HARV,HARV_046,41_400,HARV_046_775,42.537915,-72.180759,361.4,mixedForest,tower,WGS84,20.3,0.3,2018-07-16,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,scook@battelleecology.org,20251206T232038Z,RELEASE-2026
cfc08cbb-dfb4-4b20-8edb-78fa3d07a6c0,HARV_035.basePlot.ltr,D01,HARV,HARV_035,21_400,HARV_035_190,42.539966,-72.178072,365.8,evergreenForest,tower,WGS84,20.2,0.3,2019-04-18,NEON.DOC.001710vF,Y,Ground,Random,1.5,NA,0000-0001-6846-5179,20251206T232038Z,RELEASE-2026
8d66c99e-ad7a-48fb-b3b9-374f0e15b08b,HARV_044.basePlot.ltr,D01,HARV,HARV_044,21_400,HARV_044_057,42.535376,-72.176486,365.8,deciduousForest,tower,WGS84,20.1,0.1,2019-04-18,NEON.DOC.001710vF,Y,Ground,Random,1.5,NA,0000-0002-8951-4934,20251206T232038Z,RELEASE-2026
33ddced7-278c-4b00-94da-6c359ecef3d9,HARV_042.basePlot.ltr,D01,HARV,HARV_042,41_400,HARV_042_866,42.534167,-72.176562,371,mixedForest,tower,WGS84,20.1,0.1,2023-04-13,NEON.DOC.001710vH,Y,Ground,Random,1.5,NA,0009-0009-9756-6660,20251206T232038Z,RELEASE-2026
a01ad6cf-649b-43b1-915e-1142c0e78b94,SCBI_056.basePlot.ltr,D02,SCBI,SCBI_056,23_400,SCBI_056_439,38.890353,-78.143602,334.6,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
e5911358-5670-4ed4-940b-76939e301bcd,SCBI_051.basePlot.ltr,D02,SCBI,SCBI_051,41_400,SCBI_051_889,38.892464,-78.142798,313,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
df9260ad-7c3f-4cb0-aafe-c1f27c4e38fc,SCBI_061.basePlot.ltr,D02,SCBI,SCBI_061,39_400,SCBI_061_575,38.889502,-78.142218,328.2,evergreenForest,tower,WGS84,20.4,0.9,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
388e1827-bdf0-4467-a15e-471732b98528,SCBI_048.basePlot.ltr,D02,SCBI,SCBI_048,39_400,SCBI_048_676,38.892604,-78.135923,414.8,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
3aac249a-ecb8-4810-b66c-b2871890e533,SCBI_048.basePlot.ltr,D02,SCBI,SCBI_048,41_400,SCBI_048_766,38.892604,-78.135923,414.8,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
44b91a36-7af5-4baf-b2b1-b8ea6452fae8,SCBI_066.basePlot.ltr,D02,SCBI,SCBI_066,21_400,SCBI_066_135,38.89351,-78.138975,364.5,deciduousForest,tower,WGS84,20.2,0.4,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
a24c0d42-24c7-46d0-960c-9c853066753c,SCBI_052.basePlot.ltr,D02,SCBI,SCBI_052,41_400,SCBI_052_879,38.889138,-78.137098,352,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
4649fdbf-a2b2-4e9e-8b5a-b90ebb8e20f5,SCBI_051.basePlot.ltr,D02,SCBI,SCBI_051,39_400,SCBI_051_676,38.892464,-78.142798,313,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
ffa4713b-d383-4e7f-83b2-4aa855b8a668,SCBI_053.basePlot.ltr,D02,SCBI,SCBI_053,23_400,SCBI_053_256,38.889773,-78.140524,352,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
70a81cbb-7582-4035-9e49-e2355f497de4,SCBI_066.basePlot.ltr,D02,SCBI,SCBI_066,39_400,SCBI_066_573,38.89351,-78.138975,364.5,deciduousForest,tower,WGS84,20.2,0.4,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
f1b0c282-49a1-4295-9efb-664843d625a1,SCBI_046.basePlot.ltr,D02,SCBI,SCBI_046,21_400,SCBI_046_065,38.893837,-78.140769,349.2,deciduousForest,tower,WGS84,20.2,0.2,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
e34c0d86-dd25-4dc0-bef2-7b9375e0f540,SCBI_062.basePlot.ltr,D02,SCBI,SCBI_062,41_400,SCBI_062_947,38.895118,-78.138238,368.6,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
3c69e16d-9997-43b9-8f92-66ce438585cb,SCBI_063.basePlot.ltr,D02,SCBI,SCBI_063,41_400,SCBI_063_822,38.896179,-78.138517,358.6,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
36cd3b8d-3189-452a-b988-4a541ca0d6d0,SCBI_056.basePlot.ltr,D02,SCBI,SCBI_056,21_400,SCBI_056_099,38.890353,-78.143602,334.6,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
c1a84d29-c931-4868-b2db-fed816a1aed1,SCBI_057.basePlot.ltr,D02,SCBI,SCBI_057,21_400,SCBI_057_148,38.891376,-78.141168,335,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
b441fd94-5333-4f9f-9803-5c54e2a39ce2,SCBI_062.basePlot.ltr,D02,SCBI,SCBI_062,23_400,SCBI_062_350,38.895118,-78.138238,368.6,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
d1ac0c03-634f-45b3-bc78-33efbb20b923,SCBI_054.basePlot.ltr,D02,SCBI,SCBI_054,41_400,SCBI_054_823,38.890804,-78.137674,369.1,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
96cbc8cb-2e0f-4b93-8ea1-7f0096d0eafd,SCBI_056.basePlot.ltr,D02,SCBI,SCBI_056,21_400,SCBI_056_050,38.890353,-78.143602,334.6,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
e35718c0-35db-4f2c-8698-3bc0488ed472,SCBI_049.basePlot.ltr,D02,SCBI,SCBI_049,41_400,SCBI_049_879,38.894617,-78.139644,364.6,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
e2d4ccb5-3f3e-4cc0-a3f8-c1d8364c4a02,SCBI_049.basePlot.ltr,D02,SCBI,SCBI_049,41_400,SCBI_049_943,38.894617,-78.139644,364.6,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
c8cf33e8-6839-49a0-88cc-5ef4c45e38a3,SCBI_049.basePlot.ltr,D02,SCBI,SCBI_049,23_400,SCBI_049_366,38.894617,-78.139644,364.6,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
10a9ba8b-e0c5-4cc7-bd98-033d427e213e,SCBI_057.basePlot.ltr,D02,SCBI,SCBI_057,23_400,SCBI_057_325,38.891376,-78.141168,335,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
bdf9157b-fe4c-431c-813b-77d7f06f16c6,SCBI_066.basePlot.ltr,D02,SCBI,SCBI_066,21_400,SCBI_066_097,38.89351,-78.138975,364.5,deciduousForest,tower,WGS84,20.2,0.4,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
e39eb809-0987-446e-b1d6-1827ea026576,SCBI_064.basePlot.ltr,D02,SCBI,SCBI_064,39_400,SCBI_064_617,38.891617,-78.139055,353.3,deciduousForest,tower,WGS84,20.2,0.2,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
35dd4843-3822-40cf-ac5a-6945ea860994,SCBI_058.basePlot.ltr,D02,SCBI,SCBI_058,23_400,SCBI_058_354,38.889713,-78.138472,347.1,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
be2eee9d-b3a7-461e-af24-f271eb6888a4,SCBI_064.basePlot.ltr,D02,SCBI,SCBI_064,39_400,SCBI_064_637,38.891617,-78.139055,353.3,deciduousForest,tower,WGS84,20.2,0.2,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
75589839-39d3-4a95-a8ea-651223e71c71,SCBI_052.basePlot.ltr,D02,SCBI,SCBI_052,23_400,SCBI_052_366,38.889138,-78.137098,352,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
962767a6-fdd3-46b3-9aaf-2cdd2bce8b3c,SCBI_045.basePlot.ltr,D02,SCBI,SCBI_045,39_400,SCBI_045_544,38.890566,-78.139432,358.9,deciduousForest,tower,WGS84,20.1,0.1,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulos@neoninc.org,20251206T234303Z,RELEASE-2026
174fd9b6-674c-4565-9b81-654192ddae57,SCBI_057.basePlot.ltr,D02,SCBI,SCBI_057,23_400,SCBI_057_408,38.891376,-78.141168,335,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
243b7d4c-663e-4b4e-a72c-ff70d569ae28,SCBI_051.basePlot.ltr,D02,SCBI,SCBI_051,39_400,SCBI_051_584,38.892464,-78.142798,313,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
4fdd9db3-f1ac-4506-a7b8-4b3c92bd9a4a,SCBI_048.basePlot.ltr,D02,SCBI,SCBI_048,41_400,SCBI_048_793,38.892604,-78.135923,414.8,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
cbba7564-b422-4a84-9897-890495673aca,SCBI_046.basePlot.ltr,D02,SCBI,SCBI_046,41_400,SCBI_046_804,38.893837,-78.140769,349.2,deciduousForest,tower,WGS84,20.2,0.2,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
e634d3a1-028e-4951-b7aa-4fc35af9a415,SCBI_047.basePlot.ltr,D02,SCBI,SCBI_047,39_400,SCBI_047_645,38.894257,-78.137217,392.4,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
53732b62-3f87-498e-bc66-8c30470d7d85,SCBI_058.basePlot.ltr,D02,SCBI,SCBI_058,23_400,SCBI_058_408,38.889713,-78.138472,347.1,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
bf42da4e-27d3-46b2-a656-13803671b3fd,SCBI_064.basePlot.ltr,D02,SCBI,SCBI_064,41_400,SCBI_064_897,38.891617,-78.139055,353.3,deciduousForest,tower,WGS84,20.2,0.2,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
af77247c-e8fd-48ae-9723-bec33481fe90,SCBI_067.basePlot.ltr,D02,SCBI,SCBI_067,41_400,SCBI_067_944,38.893949,-78.135536,412.2,deciduousForest,tower,WGS84,20.3,0.5,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
38ca2c6e-99e4-490d-a1cc-d70d79ee85f8,SCBI_063.basePlot.ltr,D02,SCBI,SCBI_063,23_400,SCBI_063_287,38.896179,-78.138517,358.6,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
6618b7de-0ac2-4a5b-9d5b-4f35da332f24,SCBI_047.basePlot.ltr,D02,SCBI,SCBI_047,23_400,SCBI_047_381,38.894257,-78.137217,392.4,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
6d8d95ea-d17f-4bb6-a396-ceca25aee18e,SCBI_050.basePlot.ltr,D02,SCBI,SCBI_050,23_400,SCBI_050_429,38.890602,-78.142227,343.9,deciduousForest,tower,WGS84,20.2,0.2,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
2784ffed-2524-4642-b1ba-4d05979d120e,SCBI_054.basePlot.ltr,D02,SCBI,SCBI_054,41_400,SCBI_054_847,38.890804,-78.137674,369.1,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
79b305ea-a5d6-41a1-8cca-020202ee1611,SCBI_049.basePlot.ltr,D02,SCBI,SCBI_049,23_400,SCBI_049_302,38.894617,-78.139644,364.6,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
02c79382-3bf3-47a4-9c77-5ffcdade0878,SCBI_064.basePlot.ltr,D02,SCBI,SCBI_064,41_400,SCBI_064_907,38.891617,-78.139055,353.3,deciduousForest,tower,WGS84,20.2,0.2,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
02da9199-5b3a-41da-bcf1-83a5a0e4ff58,SCBI_054.basePlot.ltr,D02,SCBI,SCBI_054,39_400,SCBI_054_545,38.890804,-78.137674,369.1,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
61b2756a-dbd5-4310-a96c-5edf64f18149,SCBI_054.basePlot.ltr,D02,SCBI,SCBI_054,39_400,SCBI_054_700,38.890804,-78.137674,369.1,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
2554a04f-7fe3-4f46-878e-1c80a0a3fad7,SCBI_055.basePlot.ltr,D02,SCBI,SCBI_055,39_400,SCBI_055_555,38.892471,-78.140421,339.2,deciduousForest,tower,WGS84,20.2,0.2,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
66662bc5-a652-4e36-9b01-085622bd4466,SCBI_053.basePlot.ltr,D02,SCBI,SCBI_053,23_400,SCBI_053_438,38.889773,-78.140524,352,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
d2050480-d044-4b84-9421-9ed339304d10,SCBI_051.basePlot.ltr,D02,SCBI,SCBI_051,41_400,SCBI_051_760,38.892464,-78.142798,313,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
fe481506-0682-44b3-a46b-ee14fac2b617,SCBI_055.basePlot.ltr,D02,SCBI,SCBI_055,23_400,SCBI_055_391,38.892471,-78.140421,339.2,deciduousForest,tower,WGS84,20.2,0.2,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
65a3f14e-0317-4272-a870-058adc3a69c4,SCBI_061.basePlot.ltr,D02,SCBI,SCBI_061,23_400,SCBI_061_354,38.889502,-78.142218,328.2,evergreenForest,tower,WGS84,20.4,0.9,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
a206889c-4f47-481e-aeff-1e923f03ef44,SCBI_061.basePlot.ltr,D02,SCBI,SCBI_061,39_400,SCBI_061_690,38.889502,-78.142218,328.2,evergreenForest,tower,WGS84,20.4,0.9,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
0aed96d3-7fac-4699-beb2-8ffb5d08cde3,SCBI_048.basePlot.ltr,D02,SCBI,SCBI_048,39_400,SCBI_048_584,38.892604,-78.135923,414.8,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
bee83e9b-ea6d-4574-aefa-2499eb8f6383,SCBI_067.basePlot.ltr,D02,SCBI,SCBI_067,39_400,SCBI_067_555,38.893949,-78.135536,412.2,deciduousForest,tower,WGS84,20.3,0.5,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
ad8d77a4-af89-4338-99fe-3481192056e1,SCBI_053.basePlot.ltr,D02,SCBI,SCBI_053,39_400,SCBI_053_651,38.889773,-78.140524,352,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
7cc1a125-807c-4b80-93a4-470b1ed686eb,SCBI_046.basePlot.ltr,D02,SCBI,SCBI_046,21_400,SCBI_046_159,38.893837,-78.140769,349.2,deciduousForest,tower,WGS84,20.2,0.2,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
a5693401-700d-48d7-84bf-e2a057f6681b,SCBI_067.basePlot.ltr,D02,SCBI,SCBI_067,41_400,SCBI_067_933,38.893949,-78.135536,412.2,deciduousForest,tower,WGS84,20.3,0.5,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
f2942c8a-00fd-4c49-b78e-64f4214bde1d,SCBI_052.basePlot.ltr,D02,SCBI,SCBI_052,41_400,SCBI_052_943,38.889138,-78.137098,352,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
617a730c-63d9-4bf9-b782-dfb397adca85,SCBI_046.basePlot.ltr,D02,SCBI,SCBI_046,41_400,SCBI_046_910,38.893837,-78.140769,349.2,deciduousForest,tower,WGS84,20.2,0.2,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
7d6b534a-f4dc-47ae-9430-7be88155bc83,SCBI_058.basePlot.ltr,D02,SCBI,SCBI_058,39_400,SCBI_058_575,38.889713,-78.138472,347.1,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
64a7686f-f13c-4293-ac71-707f38ad0993,SCBI_045.basePlot.ltr,D02,SCBI,SCBI_045,39_400,SCBI_045_508,38.890566,-78.139432,358.9,deciduousForest,tower,WGS84,20.1,0.1,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulos@neoninc.org,20251206T234303Z,RELEASE-2026
5db1c2c9-6eef-4b6d-8d86-5195c5d42b91,SCBI_066.basePlot.ltr,D02,SCBI,SCBI_066,39_400,SCBI_066_679,38.89351,-78.138975,364.5,deciduousForest,tower,WGS84,20.2,0.4,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
5fd92ca2-822d-4b0b-9b01-bec25221b356,SCBI_067.basePlot.ltr,D02,SCBI,SCBI_067,39_400,SCBI_067_642,38.893949,-78.135536,412.2,deciduousForest,tower,WGS84,20.3,0.5,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
61b2a144-f536-43b1-b38c-e54e81b5ef23,SCBI_052.basePlot.ltr,D02,SCBI,SCBI_052,23_400,SCBI_052_302,38.889138,-78.137098,352,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
